state_fips,place_fips,name,state,lat,lng
08,14765,City of Creede town,CO,37.848597,-106.925146
08,15165,Clifton CDP,CO,39.076708,-108.460469
08,15302,Coal Creek CDP,CO,39.904693,-105.372136
08,15330,Coal Creek town,CO,38.362171,-105.142199
08,15440,Coaldale CDP,CO,38.355737,-105.813085
08,15550,Cokedale town,CO,37.144223,-104.62159
08,15605,Collbran town,CO,39.240009,-107.963517
08,15825,Colona CDP,CO,38.32751,-107.779306
08,15935,Colorado City CDP,CO,37.939379,-104.843082
08,16000,Colorado Springs city,CO,38.867255,-104.760749
08,16110,Columbine CDP,CO,39.588586,-105.06918
08,16385,Columbine Valley town,CO,39.599568,-105.030885
08,16465,Comanche Creek CDP,CO,39.606144,-104.335836
08,16495,Commerce City city,CO,39.882792,-104.794908
08,16715,Conejos CDP,CO,37.087257,-106.015993
08,17100,Cope CDP,CO,39.664217,-102.845127
08,17150,Copper Mountain CDP,CO,39.476895,-106.201113
08,17375,Cortez city,CO,37.349783,-108.576687
08,17485,Cotopaxi CDP,CO,38.372806,-105.68552
08,17760,Craig city,CO,40.51706,-107.555396
08,17925,Crawford town,CO,38.705044,-107.609596
08,18310,Crested Butte town,CO,38.86779,-106.977261
08,18420,Crestone town,CO,37.994529,-105.696206
08,18530,Cripple Creek city,CO,38.746582,-105.184981
08,18585,Crisman CDP,CO,40.043382,-105.372398
08,18640,Crook town,CO,40.858779,-102.801383
08,18750,Crowley town,CO,38.193506,-103.859744
08,19080,Dacono city,CO,40.063521,-104.946804
08,19150,Dakota Ridge CDP,CO,39.619223,-105.135065
08,19355,De Beque town,CO,39.309989,-108.204999
08,19630,Deer Trail town,CO,39.617,-104.043851
08,19795,Del Norte town,CO,37.677975,-106.353018
08,19850,Delta city,CO,38.757371,-108.087986
08,20000,Denver city,CO,39.76185,-104.881105
08,20275,Derby CDP,CO,39.840791,-104.916254
08,20440,Dillon town,CO,39.625881,-106.043728
08,20495,Dinosaur town,CO,40.239861,-109.006795
08,20605,Divide CDP,CO,38.945006,-105.161949
08,20770,Dolores town,CO,37.474624,-108.499377
08,21155,Dotsero CDP,CO,39.647594,-107.049856
08,21265,Dove Creek town,CO,37.766842,-108.907173
08,21330,Dove Valley CDP,CO,39.574942,-104.832407
08,21390,Downieville-Lawson-Dumont CDP,CO,39.766613,-105.606726
08,22035,Durango city,CO,37.265392,-107.878177
08,22145,Eads town,CO,38.481648,-102.779823
08,22200,Eagle town,CO,39.64322,-106.821344
08,22575,East Pleasant View CDP,CO,39.727694,-105.157236
08,22860,Eaton town,CO,40.525685,-104.712987
08,22882,Echo Hills CDP,CO,39.674738,-105.413419
08,23025,Eckley town,CO,40.112378,-102.4883
08,23135,Edgewater city,CO,39.750849,-105.06262
08,23300,Edwards CDP,CO,39.611824,-106.619702
08,23520,Elbert CDP,CO,39.218856,-104.540443
08,23575,Eldora CDP,CO,39.958253,-105.58498
08,23630,Eldorado Springs CDP,CO,39.939266,-105.249081
08,23740,Elizabeth town,CO,39.365262,-104.603915
08,23795,El Jebel CDP,CO,39.406991,-107.094217
08,24235,Ellicott CDP,CO,38.825585,-104.382873
08,24290,El Moro CDP,CO,37.246633,-104.453111
08,24620,Empire town,CO,39.75944,-105.681677
08,24785,Englewood city,CO,39.646979,-104.994465
08,24950,Erie town,CO,40.040287,-105.03831
08,25115,Estes Park town,CO,40.367046,-105.533861
08,25280,Evans city,CO,40.350165,-104.748355
08,25390,Evergreen CDP,CO,39.635607,-105.338089
08,25550,Fairmount CDP,CO,39.792569,-105.171157
08,25610,Fairplay town,CO,39.224332,-105.998396
08,26270,Federal Heights city,CO,39.864973,-105.01534
08,26600,Firestone town,CO,40.155676,-104.948619
08,26765,Flagler town,CO,39.296609,-103.064642
08,26875,Fleming town,CO,40.682075,-102.839631
08,27040,Florence city,CO,38.379615,-105.10023
08,27095,Florissant CDP,CO,38.944557,-105.28987
08,27175,Floyd Hill CDP,CO,39.719713,-105.434904
08,27370,Fort Carson CDP,CO,38.687426,-104.748914
08,27425,Fort Collins city,CO,40.548216,-105.064833
08,27535,Fort Garland CDP,CO,37.427916,-105.435008
08,27700,Fort Lupton city,CO,40.082813,-104.805544
08,27810,Fort Morgan city,CO,40.253003,-103.788652
08,27865,Fountain city,CO,38.68902,-104.680559
08,27950,Four Square Mile CDP,CO,39.680723,-104.887924
08,27975,Fowler town,CO,38.130619,-104.026096
08,28105,Foxfield town,CO,39.58814,-104.785741
08,28250,Franktown CDP,CO,39.390015,-104.74239
08,28305,Fraser town,CO,39.923294,-105.805268
08,28360,Frederick town,CO,40.105907,-104.974497
08,28690,Frisco town,CO,39.578482,-106.090973
08,28745,Fruita city,CO,39.155567,-108.729584
08,28800,Fruitvale CDP,CO,39.093304,-108.478819
08,28830,Fulford CDP,CO,39.518492,-106.65874
08,29185,Garden City town,CO,40.394591,-104.689494
08,29240,Gardner CDP,CO,37.788866,-105.164458
08,29295,Garfield CDP,CO,38.549268,-106.289276
08,29625,Genesee CDP,CO,39.687901,-105.271205
08,29680,Genoa town,CO,39.278218,-103.498717
08,29735,Georgetown town,CO,39.717886,-105.694488
08,29845,Gerrard CDP,CO,37.678349,-106.575244
08,29955,Gilcrest town,CO,40.284156,-104.782024
08,30340,Glendale city,CO,39.703052,-104.936157
08,30350,Glendale CDP,CO,40.086911,-105.371546
08,30420,Gleneagle CDP,CO,39.039873,-104.825359
08,30780,Glenwood Springs city,CO,39.547132,-107.342556
08,30835,Golden city,CO,39.742483,-105.210561
08,30890,Goldfield CDP,CO,38.717645,-105.125328
08,30945,Gold Hill CDP,CO,40.059739,-105.418919
08,31550,Granada town,CO,38.062973,-102.311591
08,31605,Granby town,CO,40.064803,-105.919386
08,31660,Grand Junction city,CO,39.089062,-108.567452
08,31715,Grand Lake town,CO,40.255942,-105.828942
08,31935,Grand View Estates CDP,CO,39.542958,-104.822634
08,32155,Greeley city,CO,40.414034,-104.771043
08,32650,Green Mountain Falls town,CO,38.934954,-105.019664
08,33035,Greenwood Village city,CO,39.615934,-104.911688
08,33310,Grover town,CO,40.869111,-104.225932
08,33420,Guffey CDP,CO,38.760651,-105.509821
08,33502,Gunbarrel CDP,CO,40.063185,-105.171697
08,33640,Gunnison city,CO,38.547978,-106.924604
08,33695,Gypsum town,CO,39.620164,-106.956357
08,34520,Hartman town,CO,38.121128,-102.221608
08,34630,Hartsel CDP,CO,39.02263,-105.80057
08,34685,Hasty CDP,CO,38.102305,-102.969681
08,34740,Haswell town,CO,38.452492,-103.16498
08,34960,Haxtun town,CO,40.641872,-102.629703
08,35070,Hayden town,CO,40.492217,-107.264325
08,35400,Heeney CDP,CO,39.873988,-106.304155
08,35860,Hidden Lake CDP,CO,40.10516,-105.477571
08,36410,Highlands Ranch CDP,CO,39.540829,-104.971077
08,36610,Hillrose town,CO,40.324495,-103.522206
08,36940,Hoehne CDP,CO,37.281448,-104.389092
08,37215,Holly town,CO,38.055639,-102.124589
08,37220,Holly Hills CDP,CO,39.667727,-104.921622
08,37270,Holyoke city,CO,40.582101,-102.297192
08,37380,Hooper town,CO,37.745976,-105.877735
08,37545,Hotchkiss town,CO,38.798992,-107.713381
08,37600,Hot Sulphur Springs town,CO,40.074902,-106.10317
08,37655,Howard CDP,CO,38.409751,-105.842407
08,37820,Hudson town,CO,40.091746,-104.593741
08,37875,Hugo town,CO,39.136179,-103.473138
08,38370,Idaho Springs city,CO,39.749349,-105.503759
08,38425,Idalia CDP,CO,39.703,-102.293978
08,38480,Idledale CDP,CO,39.668928,-105.243191
08,38535,Ignacio town,CO,37.118004,-107.637557
08,38590,Iliff town,CO,40.759177,-103.066102
08,38810,Indian Hills CDP,CO,39.629881,-105.247461
08,38910,Inverness CDP,CO,39.575772,-104.865395
08,39160,Jackson Lake CDP,CO,40.370055,-104.059173
08,39195,Jamestown town,CO,40.123001,-105.393143
08,39250,Jansen CDP,CO,37.158175,-104.550106
08,39745,Joes CDP,CO,39.659569,-102.678471
08,39800,Johnson Village CDP,CO,38.811894,-106.107112
08,39855,Johnstown town,CO,40.307248,-104.911205
08,39965,Julesburg town,CO,40.984864,-102.262708
08,40185,Keenesburg town,CO,40.155173,-104.56342
08,40377,Ken Caryl CDP,CO,39.576743,-105.113695
08,40515,Kersey town,CO,40.395585,-104.578334
08,40550,Keystone CDP,CO,39.573898,-105.934721
08,40570,Kim town,CO,37.247062,-103.353411
08,40790,Kiowa town,CO,39.343692,-104.45788
08,40900,Kirk CDP,CO,39.614493,-102.591419
08,41010,Kit Carson town,CO,38.762828,-102.795476
08,41065,Kittredge CDP,CO,39.659375,-105.304886
08,41560,Kremmling town,CO,40.056542,-106.378216
08,41835,Lafayette city,CO,39.994814,-105.099676
08,42000,Laird CDP,CO,40.081801,-102.101898
08,42055,La Jara town,CO,37.273524,-105.959721
08,42110,La Junta city,CO,37.979414,-103.547336
08,42165,La Junta Gardens CDP,CO,38.001349,-103.55485
08,42330,Lake City town,CO,38.021605,-107.310706
08,42495,Lakeside town,CO,39.779075,-105.057825
08,43000,Lakewood city,CO,39.698939,-105.117573
08,43110,Lamar city,CO,38.075971,-102.614723
08,43220,Laporte CDP,CO,40.637701,-105.143605
08,43550,Larkspur town,CO,39.229573,-104.885679
08,43605,La Salle town,CO,40.348629,-104.706105
08,43660,Las Animas city,CO,38.069668,-103.223229
08,44100,La Veta town,CO,37.508562,-105.008487
08,44265,Lazear CDP,CO,38.778794,-107.780411
08,44270,Lazy Acres CDP,CO,40.085551,-105.334372
08,44320,Leadville city,CO,39.247277,-106.29346
08,44375,Leadville North CDP,CO,39.260018,-106.31129
08,44595,Lewis CDP,CO,37.501715,-108.660059
08,44695,Leyner CDP,CO,40.051102,-105.107438
08,44980,Limon town,CO,39.265074,-103.685911
08,45145,Lincoln Park CDP,CO,38.425182,-105.213083
08,45255,Littleton city,CO,39.590375,-105.020084
08,45530,Lochbuie town,CO,40.009141,-104.726505
08,45680,Loghill Village CDP,CO,38.19941,-107.775343
08,45695,Log Lane Village town,CO,40.269734,-103.82896
08,45750,Loma CDP,CO,39.20751,-108.805025
08,45955,Lone Tree city,CO,39.530851,-104.870959
08,45970,Longmont city,CO,40.169853,-105.101841
08,46355,Louisville city,CO,39.969576,-105.143271
08,46410,Louviers CDP,CO,39.479866,-105.00334
08,46465,Loveland city,CO,40.416905,-105.063111
08,47015,Lynn CDP,CO,37.421909,-104.643061
08,47070,Lyons town,CO,40.22305,-105.268665
08,47235,McClave CDP,CO,38.131547,-102.850444
08,47345,McCoy CDP,CO,39.914382,-106.725723
08,48060,Manassa town,CO,37.173841,-105.937275
08,48115,Mancos town,CO,37.346641,-108.293841
08,48445,Manitou Springs city,CO,38.857539,-104.912861
08,48500,Manzanola town,CO,38.108758,-103.866804
08,48555,Marble town,CO,39.071665,-107.190749
08,48940,Marvel CDP,CO,37.111185,-108.126327
08,49215,Matheson CDP,CO,39.168316,-103.977018
08,49325,Maybell CDP,CO,40.518827,-108.088495
08,49490,Maysville CDP,CO,38.525998,-106.219426
08,49600,Mead town,CO,40.227002,-104.98832
08,49875,Meeker town,CO,40.049953,-107.894584
08,50012,Meridian CDP,CO,39.545684,-104.85332
08,50026,Meridian Village CDP,CO,39.528052,-104.825783
08,50040,Merino town,CO,40.483705,-103.353675
08,50380,Midland CDP,CO,38.846344,-105.15212
08,50480,Milliken town,CO,40.310509,-104.858412
08,50920,Minturn town,CO,39.535652,-106.381759
08,51250,Moffat town,CO,38.005734,-105.910118
08,51635,Monte Vista city,CO,37.57854,-106.149915
08,51690,Montezuma town,CO,39.581477,-105.86764
08,51745,Montrose city,CO,38.468802,-107.858914
08,51800,Monument town,CO,39.074406,-104.844221
08,51975,Morgan Heights CDP,CO,40.287492,-103.827446
08,52075,Morrison town,CO,39.636357,-105.205959
08,52210,Mountain Meadows CDP,CO,40.027039,-105.383136
08,52350,Mountain View town,CO,39.774776,-105.056711
08,52550,Mountain Village town,CO,37.932416,-107.857737
08,52570,Mount Crested Butte town,CO,38.908302,-106.960587
08,52820,Mulford CDP,CO,39.406355,-107.165987
08,53010,Nathrop CDP,CO,38.74874,-106.07642
08,53120,Naturita town,CO,38.218344,-108.566633
08,53175,Nederland town,CO,39.963815,-105.505864
08,53395,New Castle town,CO,39.577645,-107.526453
08,53780,Niwot CDP,CO,40.097552,-105.15828
08,53875,No Name CDP,CO,39.55973,-107.292787
08,53945,Norrie CDP,CO,39.328131,-106.656275
08,54330,Northglenn city,CO,39.911629,-104.982141
08,54495,North La Junta CDP,CO,37.999608,-103.523187
08,54750,North Washington CDP,CO,39.807749,-104.98004
08,54880,Norwood town,CO,38.128399,-108.29225
08,54935,Nucla town,CO,38.266687,-108.548695
08,55045,Nunn town,CO,40.71371,-104.788848
08,55155,Oak Creek town,CO,40.274024,-106.957639
08,55540,Olathe town,CO,38.608384,-107.9833
08,55705,Olney Springs town,CO,38.166274,-103.944491
08,55870,Ophir town,CO,37.85681,-107.831242
08,55925,Orchard CDP,CO,40.332001,-104.117799
08,55980,Orchard City town,CO,38.818125,-107.96727
08,56035,Orchard Mesa CDP,CO,39.037385,-108.522836
08,56145,Ordway town,CO,38.220899,-103.75668
08,56365,Otis town,CO,40.150126,-102.962138
08,56420,Ouray city,CO,38.027543,-107.673348
08,56475,Ovid town,CO,40.960755,-102.388336
08,56695,Padroni CDP,CO,40.781814,-103.173297
08,56860,Pagosa Springs town,CO,37.263422,-107.003565
08,56970,Palisade town,CO,39.107931,-108.35733
08,57025,Palmer Lake town,CO,39.115801,-104.909206
08,57245,Paoli town,CO,40.612764,-102.471758
08,57300,Paonia town,CO,38.869797,-107.592084
08,57400,Parachute town,CO,39.446788,-108.052083
08,57445,Paragon Estates CDP,CO,39.980757,-105.185187
08,57465,Park Center CDP,CO,38.485178,-105.226136
08,57630,Parker town,CO,39.505946,-104.775828
08,57850,Parshall CDP,CO,40.055562,-106.175995
08,58235,Peetz town,CO,40.961823,-103.113809
08,58400,Penrose CDP,CO,38.421298,-105.000395
08,58510,Peoria CDP,CO,39.653334,-104.136977
08,58592,Perry Park CDP,CO,39.260456,-104.967839
08,58675,Peyton CDP,CO,39.032979,-104.490402
08,58785,Phippsburg CDP,CO,40.230139,-106.950796
08,58960,Piedra CDP,CO,37.441795,-107.168427
08,59005,Pierce town,CO,40.647584,-104.780051
08,59240,Pine Brook Hill CDP,CO,40.038413,-105.307526
08,59520,Pine Valley CDP,CO,39.690938,-105.413228
08,59830,Pitkin town,CO,38.608722,-106.514918
08,59885,Placerville CDP,CO,38.005314,-108.039835
08,60160,Platteville town,CO,40.222815,-104.833572
08,60600,Poncha Springs town,CO,38.521109,-106.072576
08,60655,Ponderosa Park CDP,CO,39.398666,-104.635214
08,60765,Portland CDP,CO,38.089222,-107.695234
08,61315,Pritchett town,CO,37.370009,-102.858749
08,62000,Pueblo city,CO,38.269228,-104.610816
08,62220,Pueblo West CDP,CO,38.31583,-104.784972
08,62660,Ramah town,CO,39.121427,-104.167313
08,62880,Rangely town,CO,40.087011,-108.78326
08,63045,Raymer (New Raymer) town,CO,40.607957,-103.843576
08,63265,Red Cliff town,CO,39.509291,-106.369943
08,63320,Red Feather Lakes CDP,CO,40.809474,-105.578991
08,63375,Redlands CDP,CO,39.084956,-108.655022
08,63650,Redstone CDP,CO,39.180281,-107.238289
08,63705,Redvale CDP,CO,38.176064,-108.412508
08,64090,Rico town,CO,37.689086,-108.031677
08,64200,Ridgway town,CO,38.157178,-107.754597
08,64255,Rifle city,CO,39.537565,-107.770344
08,64870,Rock Creek Park CDP,CO,38.701068,-104.834702
08,64970,Rockvale town,CO,38.364425,-105.164523
08,65190,Rocky Ford city,CO,38.049884,-103.722102
08,65685,Rollinsville CDP,CO,39.923187,-105.51355
08,65740,Romeo town,CO,37.171822,-105.985415
08,66197,Roxborough Park CDP,CO,39.450614,-105.074057
08,66895,Rye town,CO,37.921283,-104.931935
08,66995,Saddle Ridge CDP,CO,40.313071,-103.802297
08,67005,Saguache town,CO,38.08627,-106.141053
08,67040,St. Ann Highlands CDP,CO,39.987297,-105.455806
08,67142,St. Mary's CDP,CO,39.816531,-105.647138
08,67280,Salida city,CO,38.529878,-105.997916
08,67445,Salt Creek CDP,CO,38.240693,-104.586645
08,67500,San Acacio CDP,CO,37.208634,-105.566638
08,67830,Sanford town,CO,37.257407,-105.900766
08,68105,San Luis town,CO,37.202375,-105.422506
08,68655,Sawpit town,CO,37.994717,-108.002136
08,68847,Security-Widefield CDP,CO,38.75113,-104.716023
08,68875,Sedalia CDP,CO,39.439705,-104.969909
08,68930,Sedgwick town,CO,40.935512,-102.525637
08,68985,Segundo CDP,CO,37.12252,-104.739739
08,69040,Seibert town,CO,39.297967,-102.869524
08,69110,Seven Hills CDP,CO,40.033702,-105.330748
08,69150,Severance town,CO,40.505141,-104.842097
08,69480,Shaw Heights CDP,CO,39.85753,-105.039085
08,69645,Sheridan city,CO,39.647757,-105.017457
08,69700,Sheridan Lake town,CO,38.46671,-102.294399
08,69810,Sherrelwood CDP,CO,39.838251,-105.002316
08,70112,Sierra Ridge CDP,CO,39.528591,-104.817245
08,70195,Silt town,CO,39.547978,-107.652736
08,70250,Silver Cliff town,CO,38.129203,-105.399175
08,70360,Silver Plume town,CO,39.695372,-105.727021
08,70525,Silverthorne town,CO,39.659909,-106.089107
08,70580,Silverton town,CO,37.810874,-107.664743
08,70635,Simla town,CO,39.14074,-104.08237
08,71625,Smeltertown CDP,CO,38.552322,-106.008417
08,71755,Snowmass Village town,CO,39.216878,-106.94397
08,71790,Snyder CDP,CO,40.330825,-103.591971
08,71845,Somerset CDP,CO,38.92881,-107.464992
08,72320,Southern Ute CDP,CO,37.074888,-107.593308
08,72395,South Fork town,CO,37.669186,-106.642851
08,73330,Springfield town,CO,37.404914,-102.618898
08,73715,Starkville town,CO,37.116826,-104.523296
08,73825,Steamboat Springs city,CO,40.475578,-106.822919
08,73925,Stepping Stone CDP,CO,39.514747,-104.822157
08,73935,Sterling city,CO,40.620487,-103.192582
08,73943,Sterling Ranch CDP,CO,39.493227,-105.047508
08,74080,Stonegate CDP,CO,39.533783,-104.799841
08,74275,Stonewall Gap CDP,CO,37.160473,-105.034201
08,74375,Strasburg CDP,CO,39.720709,-104.318187
08,74430,Stratmoor CDP,CO,38.771957,-104.777773
08,74485,Stratton town,CO,39.302884,-102.60347
08,74815,Sugar City town,CO,38.232773,-103.663312
08,74980,Sugarloaf CDP,CO,40.018875,-105.407669
08,75585,Sunshine CDP,CO,40.06365,-105.369584
08,75640,Superior town,CO,39.93119,-105.159085
08,75970,Swink town,CO,38.014068,-103.628162
08,76190,Tabernash CDP,CO,39.978763,-105.84405
08,76325,Tall Timber CDP,CO,40.01515,-105.349822
08,76795,Telluride town,CO,37.940233,-107.818152
08,77235,The Pinery CDP,CO,39.448396,-104.749535
08,77290,Thornton city,CO,39.920433,-104.941413
08,77510,Timnath town,CO,40.533209,-104.964501
08,77757,Todd Creek CDP,CO,39.978713,-104.868319
08,78280,Towaoc CDP,CO,37.212599,-108.726461
08,78335,Towner CDP,CO,38.4704,-102.080455
08,78345,Trail Side CDP,CO,40.24904,-103.843203
08,78610,Trinidad city,CO,37.173157,-104.490326
08,79100,Twin Lakes CDP,CO,39.822719,-105.003969
08,79105,Twin Lakes CDP,CO,39.103709,-106.318985
08,79270,Two Buttes town,CO,37.560664,-102.396556
08,79785,Upper Bear Creek CDP,CO,39.62688,-105.409691
08,79800,Upper Witter Gulch CDP,CO,39.661066,-105.426833
08,80040,Vail town,CO,39.63778,-106.362463
08,80095,Valdez CDP,CO,37.125794,-104.672861
08,80370,Valmont CDP,CO,40.033646,-105.207822
08,80755,Vernon CDP,CO,39.939552,-102.306922
08,80865,Victor city,CO,38.708738,-105.141887
08,81030,Vilas town,CO,37.373664,-102.447416
08,81305,Vineland CDP,CO,38.244738,-104.459866
08,81690,Vona town,CO,39.302119,-102.743352
08,82130,Walden town,CO,40.731584,-106.281336
08,82350,Walsenburg city,CO,37.630598,-104.781719
08,82460,Walsh town,CO,37.386107,-102.279933
08,82735,Ward town,CO,40.07304,-105.514775
08,82900,Watkins CDP,CO,39.698399,-104.577223
08,83120,Welby CDP,CO,39.84022,-104.965502
08,83175,Weldona CDP,CO,40.348408,-103.969365
08,83230,Wellington town,CO,40.700703,-105.005699
08,83450,Westcliffe town,CO,38.134203,-105.465306
08,83500,Westcreek CDP,CO,39.148934,-105.162303
08,83835,Westminster city,CO,39.880122,-105.061513
08,84000,Weston CDP,CO,37.145923,-104.868283
08,84042,West Pleasant View CDP,CO,39.73188,-105.178431
08,84440,Wheat Ridge city,CO,39.772675,-105.104801
08,84770,Wiggins town,CO,40.228425,-104.072134
08,85045,Wiley town,CO,38.154789,-102.718941
08,85155,Williamsburg town,CO,38.383984,-105.170993
08,85485,Windsor town,CO,40.478273,-104.915053
08,85705,Winter Park town,CO,39.878472,-105.782843
08,85760,Wolcott CDP,CO,39.703571,-106.679301
08,86090,Woodland Park city,CO,38.998212,-105.059019
08,86117,Woodmoor CDP,CO,39.104824,-104.843603
08,86200,Woody Creek CDP,CO,39.270873,-106.888331
08,86310,Wray city,CO,40.079953,-102.228622
08,86475,Yampa town,CO,40.153005,-106.908527
08,86750,Yuma city,CO,40.122511,-102.715636
09,01150,Ansonia city,CT,41.344249,-73.069825
09,02480,Ball Pond CDP,CT,41.461651,-73.526846
09,02550,Baltic CDP,CT,41.609703,-72.081896
09,02690,Bantam borough,CT,41.724745,-73.242263
09,04790,Bethel CDP,CT,41.360293,-73.413942
09,04945,Bethlehem Village CDP,CT,41.643961,-73.202792
09,04965,Bigelow Corners CDP,CT,41.465011,-73.508198
09,06050,Blue Hills CDP,CT,41.813372,-72.695442
09,06155,Bogus Hill CDP,CT,41.508088,-73.462983
09,06680,Botsford CDP,CT,41.358776,-73.267159
09,07100,Branchville CDP,CT,41.26784,-73.443369
09,07345,Branford Center CDP,CT,41.277654,-72.816095
09,08000,Bridgeport city,CT,41.187393,-73.195757
09,08140,Bridgewater CDP,CT,41.534781,-73.364582
09,08420,Bristol city,CT,41.681578,-72.940749
09,08770,Broad Brook CDP,CT,41.911153,-72.541127
09,09050,Brookfield Center CDP,CT,41.462362,-73.387528
09,09120,Brooklyn CDP,CT,41.789746,-71.954775
09,10660,Byram CDP,CT,41.001096,-73.65412
